order_id,order_date,product_name,category,unit_price,quantity,discount_pct,total_amount,region,country,sales_rep,channel,status
ORD-0616,2024-01-16,Desk Lamp,Office,37.86,6,20,181.73,East Africa,Kenya,Samuel Mwangi,Direct Sales,Returned
ORD-0617,2024-03-08,USB-C Hub,Electronics,48.9,3,20,117.36,Southern Africa,Zambia,Fatima Hassan,Online,Pending
ORD-0618,2024-04-28,Notebook Set,Stationery,14.76,10,10,132.84,North Africa,Libya,David Okonkwo,Online,Completed
ORD-0619,2024-12-30,Bluetooth Speaker,Electronics,62.43,9,20,449.5,Southern Africa,Zimbabwe,Samuel Mwangi,Retail,Returned
ORD-0620,2024-07-28,Webcam HD,Electronics,78.71,3,0,236.13,Southern Africa,Zimbabwe,Amara Diallo,Wholesale,Returned
ORD-0621,2024-08-12,Phone Case,Accessories,21.77,2,0,43.54,West Africa,Ghana,Patrick Nkosi,Direct Sales,Completed
ORD-0622,2024-11-07,Screen Cleaner Kit,Accessories,13.85,7,5,92.1,Southern Africa,Zimbabwe,Grace Nakato,Wholesale,Returned
ORD-0623,2024-12-26,Notebook Set,Stationery,15.68,9,10,127.01,Central Africa,Angola,Amara Diallo,Online,Returned
ORD-0624,2024-01-21,Webcam HD,Electronics,80.74,9,10,653.99,East Africa,Kenya,Lilian Osei,Direct Sales,Pending
ORD-0625,2024-06-04,Portable Charger,Electronics,45.43,5,5,215.79,East Africa,Kenya,Aisha Kamara,Direct Sales,Completed
ORD-0626,2024-03-13,Mechanical Keyboard,Office,133.57,1,15,113.53,North Africa,Libya,Ibrahim Traore,Direct Sales,Completed
ORD-0627,2024-12-22,Mouse Pad XL,Office,25.94,3,20,62.26,Central Africa,DRC,Lilian Osei,Retail,Returned
ORD-0628,2024-12-30,Mechanical Keyboard,Office,132.34,1,0,132.34,North Africa,Algeria,David Okonkwo,Direct Sales,Completed
ORD-0629,2024-08-18,USB-C Hub,Electronics,48.35,2,0,96.7,North Africa,Morocco,Samuel Mwangi,Online,Pending
ORD-0630,2024-07-13,Mouse Pad XL,Office,25.16,10,0,251.6,Southern Africa,Botswana,Amara Diallo,Retail,Completed
ORD-0631,2024-01-27,Notebook Set,Stationery,15.97,3,0,47.91,West Africa,Ghana,Grace Nakato,Wholesale,Completed
ORD-0632,2024-04-13,Mouse Pad XL,Office,27.11,3,0,81.33,Southern Africa,Zambia,Amara Diallo,Wholesale,Completed
ORD-0633,2024-09-09,Webcam HD,Electronics,76.06,9,20,547.63,Southern Africa,Mozambique,David Okonkwo,Retail,Pending
ORD-0634,2024-11-03,Pen Pack,Stationery,9.61,7,5,63.91,Southern Africa,Mozambique,Amara Diallo,Retail,Pending
ORD-0635,2024-01-29,USB-C Hub,Electronics,48.88,4,0,195.52,Central Africa,Angola,Samuel Mwangi,Online,Completed
ORD-0636,2024-02-14,Screen Cleaner Kit,Accessories,12.99,10,0,129.9,East Africa,Ethiopia,Amara Diallo,Online,Returned
ORD-0637,2024-10-31,Smart Watch,Electronics,210.73,10,15,1791.2,West Africa,Senegal,Patrick Nkosi,Retail,Returned
ORD-0638,2024-06-14,Mouse Pad XL,Office,26.62,1,0,26.62,Central Africa,Gabon,Samuel Mwangi,Direct Sales,Completed
ORD-0639,2024-03-03,Portable Charger,Electronics,45.92,2,0,91.84,Southern Africa,Botswana,Aisha Kamara,Wholesale,Pending
ORD-0640,2024-10-19,Mechanical Keyboard,Office,124.63,4,10,448.67,Central Africa,Congo,Lilian Osei,Online,Returned
ORD-0641,2024-05-12,Mouse Pad XL,Office,26.92,7,10,169.6,Central Africa,Gabon,Lilian Osei,Wholesale,Completed
ORD-0642,2024-09-09,Notebook Set,Stationery,15.66,9,15,119.8,Central Africa,Chad,Fatima Hassan,Retail,Completed
ORD-0643,2024-03-01,Phone Case,Accessories,20.87,1,5,19.83,East Africa,Uganda,David Okonkwo,Direct Sales,Returned
ORD-0644,2024-01-06,Wireless Headphones,Electronics,94.1,9,20,677.52,North Africa,Tunisia,David Okonkwo,Wholesale,Completed
ORD-0645,2024-01-04,Portable Charger,Electronics,46.45,5,10,209.03,East Africa,Tanzania,Kwame Mensah,Wholesale,Completed
ORD-0646,2024-06-18,Mechanical Keyboard,Office,126.92,1,20,101.54,Central Africa,Angola,Samuel Mwangi,Direct Sales,Returned
ORD-0647,2024-10-01,Portable Charger,Electronics,46.97,8,0,375.76,East Africa,Kenya,Samuel Mwangi,Direct Sales,Returned
ORD-0648,2024-06-10,Cable Organizer,Accessories,19.05,5,10,85.73,East Africa,Ethiopia,Lilian Osei,Online,Completed
ORD-0649,2024-01-16,Notebook Set,Stationery,14.87,2,0,29.74,North Africa,Tunisia,Samuel Mwangi,Direct Sales,Pending
ORD-0650,2024-02-29,Screen Cleaner Kit,Accessories,12.71,10,5,120.75,West Africa,Cameroon,Aisha Kamara,Wholesale,Completed
ORD-0651,2024-06-03,USB-C Hub,Electronics,50.28,8,0,402.24,Southern Africa,South Africa,David Okonkwo,Wholesale,Completed
ORD-0652,2024-01-13,Bluetooth Speaker,Electronics,60.98,4,0,243.92,North Africa,Egypt,Ibrahim Traore,Retail,Completed
ORD-0653,2024-02-20,Laptop Stand,Office,39.95,5,20,159.8,Southern Africa,Botswana,Lilian Osei,Retail,Completed
ORD-0654,2024-02-29,Mouse Pad XL,Office,26.98,7,15,160.53,East Africa,Rwanda,Amara Diallo,Wholesale,Completed
ORD-0655,2024-02-22,Pen Pack,Stationery,10.82,6,5,61.67,Central Africa,DRC,Lilian Osei,Wholesale,Completed
ORD-0656,2024-05-21,Notebook Set,Stationery,14.67,6,0,88.02,North Africa,Morocco,Lilian Osei,Wholesale,Returned
ORD-0657,2024-01-08,Pen Pack,Stationery,9.9,3,0,29.7,East Africa,Tanzania,Patrick Nkosi,Online,Completed
ORD-0658,2024-12-26,Desk Lamp,Office,33.98,6,0,203.88,North Africa,Libya,Aisha Kamara,Retail,Completed
ORD-0659,2024-03-07,Bluetooth Speaker,Electronics,60.98,6,10,329.29,North Africa,Libya,Amara Diallo,Direct Sales,Completed
ORD-0660,2024-12-26,Bluetooth Speaker,Electronics,60.52,2,5,114.99,Southern Africa,South Africa,Patrick Nkosi,Direct Sales,Pending
ORD-0661,2024-09-30,Laptop Stand,Office,42.54,4,15,144.64,North Africa,Tunisia,Kwame Mensah,Direct Sales,Pending
ORD-0662,2024-11-25,Smart Watch,Electronics,199.3,2,5,378.67,East Africa,Rwanda,Ibrahim Traore,Direct Sales,Completed
ORD-0663,2024-12-24,Phone Case,Accessories,20.17,5,0,100.85,West Africa,Cameroon,Samuel Mwangi,Wholesale,Returned
ORD-0664,2024-08-24,Webcam HD,Electronics,80.21,8,0,641.68,East Africa,Uganda,Fatima Hassan,Wholesale,Completed
ORD-0665,2024-02-24,Notebook Set,Stationery,15.15,9,0,136.35,Central Africa,Congo,Samuel Mwangi,Online,Completed
ORD-0666,2024-05-04,Desk Lamp,Office,34.49,10,5,327.66,Southern Africa,Mozambique,Lilian Osei,Retail,Returned
ORD-0667,2024-08-08,Mechanical Keyboard,Office,137.02,4,20,438.46,East Africa,Tanzania,Grace Nakato,Wholesale,Pending
ORD-0668,2024-10-20,Mouse Pad XL,Office,27.23,2,15,46.29,West Africa,Ghana,Ibrahim Traore,Online,Pending
ORD-0669,2024-03-31,Notebook Set,Stationery,16.09,9,0,144.81,Southern Africa,Zambia,Aisha Kamara,Direct Sales,Completed
ORD-0670,2024-12-04,Notebook Set,Stationery,15.35,7,0,107.45,East Africa,Ethiopia,Amara Diallo,Online,Completed
ORD-0671,2024-03-17,Screen Cleaner Kit,Accessories,12.63,1,20,10.1,West Africa,Cameroon,Ibrahim Traore,Wholesale,Returned
ORD-0672,2024-06-11,Notebook Set,Stationery,15.77,4,0,63.08,Central Africa,Chad,Aisha Kamara,Wholesale,Returned
ORD-0673,2024-09-18,Mouse Pad XL,Office,26.03,10,0,260.3,North Africa,Egypt,Grace Nakato,Retail,Completed
ORD-0674,2024-07-02,Wireless Headphones,Electronics,94.98,1,0,94.98,North Africa,Libya,Kwame Mensah,Wholesale,Completed
ORD-0675,2024-07-14,Phone Case,Accessories,19.94,7,15,118.64,Southern Africa,Botswana,Grace Nakato,Direct Sales,Returned
ORD-0676,2024-07-15,Desk Lamp,Office,34.23,8,0,273.84,West Africa,Ghana,Samuel Mwangi,Direct Sales,Completed
ORD-0677,2024-03-14,USB-C Hub,Electronics,52.35,1,0,52.35,West Africa,Ghana,Ibrahim Traore,Direct Sales,Completed
ORD-0678,2024-08-05,Bluetooth Speaker,Electronics,63.25,8,20,404.8,West Africa,Ivory Coast,Patrick Nkosi,Retail,Returned
ORD-0679,2024-04-05,Desk Lamp,Office,35.11,8,5,266.84,Southern Africa,Botswana,Grace Nakato,Online,Pending
ORD-0680,2024-10-22,Webcam HD,Electronics,87.11,5,5,413.77,West Africa,Cameroon,Samuel Mwangi,Online,Completed
ORD-0681,2024-12-19,Notebook Set,Stationery,15.32,2,10,27.58,Southern Africa,Zambia,Kwame Mensah,Retail,Pending
ORD-0682,2024-11-08,Screen Cleaner Kit,Accessories,13.36,9,0,120.24,North Africa,Algeria,Kwame Mensah,Retail,Returned
ORD-0683,2024-06-24,Pen Pack,Stationery,10.41,10,0,104.1,East Africa,Ethiopia,Lilian Osei,Online,Returned
ORD-0684,2024-06-29,Webcam HD,Electronics,79.97,10,15,679.75,Central Africa,Chad,Aisha Kamara,Wholesale,Completed
ORD-0685,2024-08-30,Wireless Headphones,Electronics,86.32,10,0,863.2,Central Africa,Gabon,Patrick Nkosi,Retail,Pending
ORD-0686,2024-03-05,Wireless Headphones,Electronics,92.03,1,0,92.03,North Africa,Libya,Lilian Osei,Online,Completed
ORD-0687,2024-01-08,USB-C Hub,Electronics,53.92,5,0,269.6,West Africa,Cameroon,Kwame Mensah,Retail,Pending
ORD-0688,2024-12-24,Mouse Pad XL,Office,24.4,6,20,117.12,West Africa,Ivory Coast,David Okonkwo,Direct Sales,Completed
ORD-0689,2024-10-31,Portable Charger,Electronics,49.27,6,0,295.62,Central Africa,DRC,Fatima Hassan,Direct Sales,Returned
ORD-0690,2024-04-17,Portable Charger,Electronics,47.04,8,15,319.87,Southern Africa,Zimbabwe,Patrick Nkosi,Wholesale,Completed
ORD-0691,2024-08-31,Pen Pack,Stationery,10.19,1,0,10.19,North Africa,Egypt,Aisha Kamara,Direct Sales,Pending
ORD-0692,2024-08-10,Phone Case,Accessories,19.43,8,0,155.44,Southern Africa,Mozambique,Amara Diallo,Wholesale,Returned
ORD-0693,2024-11-22,Mechanical Keyboard,Office,141.38,1,0,141.38,North Africa,Libya,Samuel Mwangi,Direct Sales,Pending
ORD-0694,2024-05-10,Cable Organizer,Accessories,19.26,5,0,96.3,North Africa,Tunisia,Patrick Nkosi,Direct Sales,Returned
ORD-0695,2024-12-19,Portable Charger,Electronics,45.02,4,10,162.07,West Africa,Cameroon,Fatima Hassan,Wholesale,Pending
ORD-0696,2024-02-23,Wireless Headphones,Electronics,86.81,1,5,82.47,East Africa,Uganda,Ibrahim Traore,Wholesale,Completed
ORD-0697,2024-02-17,Mouse Pad XL,Office,23.83,4,0,95.32,North Africa,Tunisia,Amara Diallo,Retail,Pending
ORD-0698,2024-07-11,Pen Pack,Stationery,10.4,2,20,16.64,East Africa,Uganda,Patrick Nkosi,Retail,Completed
ORD-0699,2024-02-08,Mouse Pad XL,Office,26.22,5,5,124.54,West Africa,Senegal,Ibrahim Traore,Wholesale,Returned
ORD-0700,2024-02-01,Mouse Pad XL,Office,24.02,3,20,57.65,North Africa,Tunisia,Grace Nakato,Direct Sales,Completed
ORD-0701,2024-04-12,Wireless Headphones,Electronics,86.43,3,5,246.33,North Africa,Tunisia,Patrick Nkosi,Direct Sales,Completed
ORD-0702,2024-04-21,Pen Pack,Stationery,10.64,3,10,28.73,Southern Africa,South Africa,Patrick Nkosi,Online,Returned
ORD-0703,2024-05-08,Mouse Pad XL,Office,24.0,1,0,24.0,North Africa,Egypt,Ibrahim Traore,Online,Returned
ORD-0704,2024-06-17,Smart Watch,Electronics,194.54,7,0,1361.78,East Africa,Uganda,Grace Nakato,Online,Pending
ORD-0705,2024-02-05,Mouse Pad XL,Office,26.9,7,5,178.88,Southern Africa,Mozambique,Lilian Osei,Retail,Completed
ORD-0706,2024-07-02,Mechanical Keyboard,Office,141.72,10,10,1275.48,Southern Africa,South Africa,Samuel Mwangi,Wholesale,Returned
ORD-0707,2024-02-11,Wireless Headphones,Electronics,98.46,9,20,708.91,East Africa,Tanzania,Ibrahim Traore,Wholesale,Completed
ORD-0708,2024-12-22,Smart Watch,Electronics,195.72,7,15,1164.53,Central Africa,DRC,Grace Nakato,Online,Completed
ORD-0709,2024-01-13,Webcam HD,Electronics,76.42,4,0,305.68,East Africa,Rwanda,Patrick Nkosi,Retail,Returned
ORD-0710,2024-08-18,Mechanical Keyboard,Office,133.9,5,5,636.02,East Africa,Ethiopia,Amara Diallo,Online,Completed
ORD-0711,2024-11-30,Wireless Headphones,Electronics,88.35,7,0,618.45,North Africa,Egypt,Lilian Osei,Direct Sales,Pending
ORD-0712,2024-09-07,Smart Watch,Electronics,212.05,2,0,424.1,Central Africa,Congo,Amara Diallo,Direct Sales,Pending
ORD-0713,2024-06-06,Wireless Headphones,Electronics,94.03,1,0,94.03,West Africa,Ghana,Kwame Mensah,Direct Sales,Pending
ORD-0714,2024-11-11,Smart Watch,Electronics,204.9,2,0,409.8,Central Africa,DRC,David Okonkwo,Online,Completed
ORD-0715,2024-10-21,Mechanical Keyboard,Office,142.52,6,0,855.12,North Africa,Algeria,Lilian Osei,Retail,Completed
ORD-0716,2024-03-02,Screen Cleaner Kit,Accessories,12.99,10,0,129.9,West Africa,Nigeria,Aisha Kamara,Retail,Returned
ORD-0717,2024-10-24,Smart Watch,Electronics,197.3,3,5,562.31,North Africa,Libya,Amara Diallo,Retail,Completed
ORD-0718,2024-02-11,Portable Charger,Electronics,48.68,3,0,146.04,Central Africa,Chad,Amara Diallo,Online,Completed
ORD-0719,2024-08-31,Cable Organizer,Accessories,18.96,5,5,90.06,East Africa,Ethiopia,Fatima Hassan,Retail,Completed
ORD-0720,2024-03-30,Pen Pack,Stationery,9.85,8,5,74.86,North Africa,Libya,Patrick Nkosi,Online,Pending
ORD-0721,2024-06-03,Smart Watch,Electronics,214.78,2,15,365.13,Southern Africa,Botswana,Samuel Mwangi,Direct Sales,Completed
ORD-0722,2024-11-12,Desk Lamp,Office,38.37,2,10,69.07,West Africa,Ghana,Samuel Mwangi,Retail,Returned
ORD-0723,2024-03-17,Portable Charger,Electronics,43.5,1,0,43.5,West Africa,Senegal,Ibrahim Traore,Direct Sales,Completed
ORD-0724,2024-05-08,Smart Watch,Electronics,196.28,6,0,1177.68,East Africa,Uganda,Samuel Mwangi,Direct Sales,Completed
ORD-0725,2024-09-05,Bluetooth Speaker,Electronics,64.06,3,0,192.18,East Africa,Ethiopia,Lilian Osei,Online,Completed
ORD-0726,2024-04-11,Cable Organizer,Accessories,17.97,10,10,161.73,West Africa,Ivory Coast,Samuel Mwangi,Retail,Completed
ORD-0727,2024-04-12,Laptop Stand,Office,40.47,4,15,137.6,West Africa,Nigeria,Grace Nakato,Retail,Completed
ORD-0728,2024-11-08,Webcam HD,Electronics,77.73,1,5,73.84,Central Africa,Chad,Ibrahim Traore,Retail,Returned
ORD-0729,2024-05-18,Laptop Stand,Office,40.14,4,15,136.48,West Africa,Ivory Coast,David Okonkwo,Wholesale,Completed
ORD-0730,2024-08-26,Wireless Headphones,Electronics,86.99,5,0,434.95,Central Africa,DRC,Ibrahim Traore,Direct Sales,Completed
ORD-0731,2024-11-22,Portable Charger,Electronics,43.8,5,10,197.1,North Africa,Morocco,Patrick Nkosi,Retail,Pending
ORD-0732,2024-04-20,Desk Lamp,Office,35.98,7,20,201.49,West Africa,Nigeria,Patrick Nkosi,Direct Sales,Returned
ORD-0733,2024-10-23,USB-C Hub,Electronics,49.94,4,0,199.76,East Africa,Rwanda,David Okonkwo,Retail,Pending
ORD-0734,2024-09-15,Cable Organizer,Accessories,19.77,1,0,19.77,East Africa,Rwanda,Amara Diallo,Direct Sales,Pending
ORD-0735,2024-10-12,Mechanical Keyboard,Office,128.18,8,5,974.17,Southern Africa,South Africa,Amara Diallo,Direct Sales,Completed
ORD-0736,2024-01-09,Smart Watch,Electronics,219.96,4,15,747.86,North Africa,Tunisia,Ibrahim Traore,Wholesale,Completed
ORD-0737,2024-08-25,Mouse Pad XL,Office,27.4,10,0,274.0,Southern Africa,Botswana,Fatima Hassan,Direct Sales,Completed
ORD-0738,2024-07-16,Portable Charger,Electronics,46.97,1,20,37.58,North Africa,Algeria,Samuel Mwangi,Online,Completed
ORD-0739,2024-12-16,Mechanical Keyboard,Office,138.98,9,10,1125.74,North Africa,Libya,Kwame Mensah,Wholesale,Completed
ORD-0740,2024-11-12,Desk Lamp,Office,35.16,2,5,66.8,North Africa,Egypt,Amara Diallo,Wholesale,Completed
ORD-0741,2024-03-11,Smart Watch,Electronics,213.2,9,15,1630.98,Central Africa,DRC,Samuel Mwangi,Retail,Pending
ORD-0742,2024-04-25,Bluetooth Speaker,Electronics,63.69,4,20,203.81,Southern Africa,Botswana,Samuel Mwangi,Wholesale,Completed
ORD-0743,2024-08-19,Desk Lamp,Office,35.2,1,0,35.2,Southern Africa,Zambia,Ibrahim Traore,Online,Returned
ORD-0744,2024-12-10,Mouse Pad XL,Office,26.07,5,5,123.83,Central Africa,Angola,Kwame Mensah,Retail,Returned
ORD-0745,2024-02-09,Bluetooth Speaker,Electronics,65.61,3,0,196.83,East Africa,Rwanda,Kwame Mensah,Retail,Completed
ORD-0746,2024-11-17,Bluetooth Speaker,Electronics,58.83,3,20,141.19,West Africa,Ivory Coast,Amara Diallo,Wholesale,Returned
ORD-0747,2024-11-26,Pen Pack,Stationery,10.12,8,0,80.96,Central Africa,Congo,Amara Diallo,Wholesale,Completed
ORD-0748,2024-10-23,Bluetooth Speaker,Electronics,60.01,9,15,459.08,East Africa,Kenya,Samuel Mwangi,Wholesale,Returned
ORD-0749,2024-03-08,Notebook Set,Stationery,14.92,8,5,113.39,Central Africa,Angola,Aisha Kamara,Retail,Completed
ORD-0750,2024-03-16,Phone Case,Accessories,21.53,5,20,86.12,Southern Africa,Zambia,Samuel Mwangi,Wholesale,Returned
ORD-0751,2024-03-30,Smart Watch,Electronics,195.46,9,0,1759.14,Central Africa,Congo,Fatima Hassan,Retail,Completed
ORD-0752,2024-07-08,Bluetooth Speaker,Electronics,60.96,10,0,609.6,East Africa,Tanzania,Fatima Hassan,Retail,Pending
ORD-0753,2024-10-03,Mouse Pad XL,Office,25.14,6,0,150.84,East Africa,Tanzania,Fatima Hassan,Wholesale,Completed
ORD-0754,2024-08-22,Cable Organizer,Accessories,17.48,8,20,111.87,East Africa,Rwanda,Samuel Mwangi,Retail,Completed
ORD-0755,2024-08-30,Mouse Pad XL,Office,26.38,6,15,134.54,Central Africa,Angola,Aisha Kamara,Retail,Pending
ORD-0756,2024-01-21,Mouse Pad XL,Office,25.54,2,15,43.42,Southern Africa,Zambia,Fatima Hassan,Online,Completed
ORD-0757,2024-06-16,Wireless Headphones,Electronics,90.31,4,5,343.18,Southern Africa,Botswana,Amara Diallo,Retail,Pending
ORD-0758,2024-08-16,Desk Lamp,Office,33.68,4,0,134.72,West Africa,Senegal,Kwame Mensah,Direct Sales,Completed
ORD-0759,2024-12-07,Webcam HD,Electronics,87.31,10,10,785.79,North Africa,Libya,Samuel Mwangi,Direct Sales,Completed
ORD-0760,2024-06-25,Mouse Pad XL,Office,23.79,7,0,166.53,Southern Africa,Zambia,Samuel Mwangi,Wholesale,Returned
ORD-0761,2024-07-31,Screen Cleaner Kit,Accessories,14.07,4,15,47.84,Central Africa,DRC,Ibrahim Traore,Wholesale,Completed
ORD-0762,2024-02-14,Portable Charger,Electronics,46.7,3,20,112.08,Southern Africa,Mozambique,Fatima Hassan,Retail,Completed
ORD-0763,2024-02-15,Webcam HD,Electronics,85.06,2,10,153.11,Central Africa,Gabon,Amara Diallo,Direct Sales,Completed
ORD-0764,2024-03-11,Mechanical Keyboard,Office,134.56,8,15,915.01,West Africa,Cameroon,David Okonkwo,Retail,Returned
ORD-0765,2024-10-26,USB-C Hub,Electronics,53.69,1,20,42.95,Central Africa,Chad,Aisha Kamara,Direct Sales,Pending
ORD-0766,2024-05-14,Mouse Pad XL,Office,23.75,1,20,19.0,Southern Africa,Zimbabwe,Aisha Kamara,Direct Sales,Completed
ORD-0767,2024-11-26,Pen Pack,Stationery,10.85,3,5,30.92,North Africa,Algeria,David Okonkwo,Online,Completed
ORD-0768,2024-10-24,Portable Charger,Electronics,47.77,2,10,85.99,North Africa,Algeria,Ibrahim Traore,Direct Sales,Completed
ORD-0769,2024-01-09,Pen Pack,Stationery,10.59,6,10,57.19,Southern Africa,South Africa,Aisha Kamara,Retail,Pending
ORD-0770,2024-03-24,Wireless Headphones,Electronics,87.32,8,15,593.78,West Africa,Senegal,Amara Diallo,Wholesale,Completed
ORD-0771,2024-02-09,Mechanical Keyboard,Office,133.82,5,0,669.1,North Africa,Egypt,Lilian Osei,Retail,Completed
ORD-0772,2024-06-10,Portable Charger,Electronics,44.92,3,10,121.28,East Africa,Ethiopia,Aisha Kamara,Wholesale,Completed
ORD-0773,2024-03-11,Bluetooth Speaker,Electronics,58.28,6,20,279.74,Central Africa,Angola,Lilian Osei,Wholesale,Completed
ORD-0774,2024-03-20,Portable Charger,Electronics,43.43,6,0,260.58,Southern Africa,Mozambique,Lilian Osei,Retail,Completed
ORD-0775,2024-10-09,Portable Charger,Electronics,46.33,9,20,333.58,Central Africa,Angola,Kwame Mensah,Direct Sales,Returned
ORD-0776,2024-06-08,Cable Organizer,Accessories,18.38,3,0,55.14,East Africa,Uganda,Samuel Mwangi,Retail,Returned
ORD-0777,2024-01-15,Cable Organizer,Accessories,19.01,6,0,114.06,Central Africa,Angola,Kwame Mensah,Retail,Completed
ORD-0778,2024-02-10,Screen Cleaner Kit,Accessories,12.75,5,0,63.75,West Africa,Ghana,Grace Nakato,Online,Completed
ORD-0779,2024-12-03,Wireless Headphones,Electronics,86.95,1,0,86.95,Southern Africa,Mozambique,Lilian Osei,Online,Returned
ORD-0780,2024-02-19,Bluetooth Speaker,Electronics,63.0,2,0,126.0,North Africa,Egypt,Kwame Mensah,Retail,Pending
ORD-0781,2024-05-22,Cable Organizer,Accessories,17.34,6,0,104.04,West Africa,Ghana,Patrick Nkosi,Wholesale,Completed
ORD-0782,2024-02-20,Smart Watch,Electronics,207.1,4,10,745.56,Central Africa,Angola,Patrick Nkosi,Online,Pending
ORD-0783,2024-02-20,Phone Case,Accessories,20.6,3,20,49.44,West Africa,Senegal,David Okonkwo,Direct Sales,Completed
ORD-0784,2024-04-02,Mouse Pad XL,Office,27.33,8,15,185.84,Central Africa,Congo,Samuel Mwangi,Direct Sales,Returned
ORD-0785,2024-06-09,Phone Case,Accessories,21.27,7,0,148.89,Central Africa,Congo,Kwame Mensah,Direct Sales,Completed
ORD-0786,2024-01-21,Desk Lamp,Office,34.75,6,15,177.22,West Africa,Ivory Coast,Kwame Mensah,Wholesale,Returned
ORD-0787,2024-12-17,Bluetooth Speaker,Electronics,63.61,8,10,457.99,Southern Africa,Zambia,Ibrahim Traore,Retail,Pending
ORD-0788,2024-08-31,Mechanical Keyboard,Office,124.85,4,20,399.52,North Africa,Algeria,Samuel Mwangi,Retail,Completed
ORD-0789,2024-12-12,Pen Pack,Stationery,10.27,7,5,68.3,Southern Africa,South Africa,Kwame Mensah,Online,Completed
ORD-0790,2024-03-27,Mechanical Keyboard,Office,141.53,2,15,240.6,Southern Africa,Botswana,Kwame Mensah,Wholesale,Completed
ORD-0791,2024-08-05,Laptop Stand,Office,39.39,7,0,275.73,West Africa,Cameroon,Ibrahim Traore,Wholesale,Pending
ORD-0792,2024-07-26,Notebook Set,Stationery,15.74,6,5,89.72,North Africa,Algeria,Ibrahim Traore,Wholesale,Completed
ORD-0793,2024-04-28,Portable Charger,Electronics,46.04,2,0,92.08,Southern Africa,South Africa,Fatima Hassan,Online,Completed
ORD-0794,2024-04-01,Mouse Pad XL,Office,23.84,8,15,162.11,East Africa,Uganda,Grace Nakato,Wholesale,Completed
ORD-0795,2024-09-23,USB-C Hub,Electronics,48.06,2,20,76.9,Central Africa,Angola,Ibrahim Traore,Direct Sales,Completed
ORD-0796,2024-10-03,USB-C Hub,Electronics,51.56,9,0,464.04,Southern Africa,Mozambique,Lilian Osei,Online,Completed
ORD-0797,2024-08-14,Mechanical Keyboard,Office,140.12,8,0,1120.96,East Africa,Rwanda,Ibrahim Traore,Online,Completed
ORD-0798,2024-06-08,Smart Watch,Electronics,202.91,3,5,578.29,Central Africa,Gabon,Grace Nakato,Direct Sales,Completed
ORD-0799,2024-10-14,Notebook Set,Stationery,15.3,9,10,123.93,Southern Africa,Botswana,Fatima Hassan,Online,Returned
ORD-0800,2024-05-25,USB-C Hub,Electronics,52.56,7,10,331.13,Southern Africa,Botswana,Samuel Mwangi,Online,Completed
ORD-0801,2024-10-25,Notebook Set,Stationery,16.06,6,0,96.36,East Africa,Kenya,Amara Diallo,Wholesale,Returned
ORD-0802,2024-12-04,Bluetooth Speaker,Electronics,60.15,6,5,342.85,Southern Africa,Zambia,David Okonkwo,Retail,Completed
ORD-0803,2024-06-05,Pen Pack,Stationery,9.59,2,15,16.3,North Africa,Libya,Kwame Mensah,Wholesale,Completed
ORD-0804,2024-08-04,Wireless Headphones,Electronics,94.37,1,5,89.65,Central Africa,Gabon,Patrick Nkosi,Direct Sales,Completed
ORD-0805,2024-07-18,Wireless Headphones,Electronics,90.59,1,0,90.59,Southern Africa,Botswana,Samuel Mwangi,Online,Returned
ORD-0806,2024-12-07,Bluetooth Speaker,Electronics,64.29,8,10,462.89,West Africa,Senegal,Samuel Mwangi,Retail,Pending
ORD-0807,2024-02-08,USB-C Hub,Electronics,52.26,4,5,198.59,North Africa,Algeria,Lilian Osei,Retail,Completed
ORD-0808,2024-11-15,USB-C Hub,Electronics,53.52,10,5,508.44,East Africa,Tanzania,Kwame Mensah,Online,Pending
ORD-0809,2024-08-06,Laptop Stand,Office,41.18,10,20,329.44,North Africa,Egypt,David Okonkwo,Wholesale,Completed
ORD-0810,2024-06-09,Pen Pack,Stationery,10.48,5,5,49.78,North Africa,Libya,David Okonkwo,Direct Sales,Returned
ORD-0811,2024-04-02,USB-C Hub,Electronics,53.22,8,15,361.9,Central Africa,Angola,Amara Diallo,Retail,Pending
ORD-0812,2024-11-10,Webcam HD,Electronics,82.38,5,15,350.11,West Africa,Ivory Coast,Grace Nakato,Online,Pending
ORD-0813,2024-12-16,Phone Case,Accessories,19.44,3,0,58.32,North Africa,Algeria,Aisha Kamara,Direct Sales,Returned
ORD-0814,2024-11-26,Laptop Stand,Office,42.93,7,0,300.51,East Africa,Kenya,Fatima Hassan,Wholesale,Pending
ORD-0815,2024-05-05,Phone Case,Accessories,19.57,2,0,39.14,Southern Africa,Zimbabwe,Aisha Kamara,Direct Sales,Returned
ORD-0816,2024-03-10,Desk Lamp,Office,34.08,1,0,34.08,Southern Africa,Mozambique,Amara Diallo,Wholesale,Completed
ORD-0817,2024-01-11,Pen Pack,Stationery,10.22,1,15,8.69,Central Africa,Congo,Amara Diallo,Online,Completed
ORD-0818,2024-02-16,Notebook Set,Stationery,15.75,7,0,110.25,North Africa,Egypt,Grace Nakato,Retail,Completed
ORD-0819,2024-10-24,Bluetooth Speaker,Electronics,62.97,2,10,113.35,Central Africa,Angola,Lilian Osei,Wholesale,Returned
ORD-0820,2024-06-09,Cable Organizer,Accessories,19.18,10,0,191.8,East Africa,Kenya,Samuel Mwangi,Direct Sales,Completed
